Prediction,Accuracy,Error,Reliability,Relevance,Privacy,Volitionality,Causes Outcome,Causes Cycle,Causes Disparity,Caused by Group
All Domains,0.7684602910602911,0.00019346021728091763,0.006838341744830522,0.5521447364994915,0.04304796223420544,0.08143058891173702,0.28609925584640905,-0.01564954454960925,-0.14809172729110875,0.013522511211535578
Within Bail,0.7347062937062938,0.00049718029411597,0.10385151258025897,0.5366982872862694,-0.08059007468410102,0.08781845564330552,0.2390097812093699,-0.10808495023524774,0.07092748430001623,-0.07071514517041642
Within CPS,0.7848970251716247,0.0004630741717940085,-0.034313016555062976,0.6145879918314999,0.061959547789266045,0.115142633385841,0.20899223943074016,-0.00915912498055383,-0.12006672688010527,-0.1143827309935509
Within Hos,0.7895999999999999,0.0005308314429005876,0.0070463658588765235,0.46893772471721346,0.05337050987121167,-0.04211982880908958,0.39113707277618126,0.08426737160310653,-0.3868242538910729,0.10909652791009283
Within Ins,0.7360028901734104,0.0005927844897782115,0.05008817508153382,0.5286987686244102,0.09170743430225926,0.11793212780619286,0.3941742450035315,-0.1413694574235636,-0.13291857009630179,0.11242981584289045
Within Loan,0.8402436194895591,0.0004065735982083339,-0.08444618023816848,0.663150143302053,-0.05144881197702368,0.019354058506889964,0.5044277087780876,-0.10794117797285921,-0.19622742799776316,0.026228895063141848
Within Unem,0.6948240740740741,0.0005215574691838144,-0.04843000954247441,0.4674327307784762,0.07940402351427647,0.16728747448709097,0.14326225991783761,0.11621480760315053,-0.14448945467184282,-0.008192425602162946
Cross Bail v CPS,0.7677345537757437,NA
Cross Bail v Hos,0.7772727272727272,NA
Cross Bail v Ins,0.7413294797687862,NA
Cross Bail v Loan,0.8180764774044033,NA
Cross Bail v Unem,0.6909722222222222,NA
Cross CPS v Bail,0.7237762237762237,NA
Cross CPS v Hos,0.7863636363636364,NA
Cross CPS v Ins,0.7312138728323699,NA
Cross CPS v Loan,0.847045191193511,NA
Cross CPS v Unem,0.6863425925925926,NA
Cross Hos v Bail,0.7272727272727273,NA
Cross Hos v CPS,0.7803203661327232,NA
Cross Hos v Ins,0.7384393063583815,NA
Cross Hos v Loan,0.8308227114716107,NA
Cross Hos v Unem,0.6886574074074074,NA
Cross Ins v Bail,0.7377622377622378,NA
Cross Ins v CPS,0.7517162471395881,NA
Cross Ins v Hos,0.7681818181818182,NA
Cross Ins v Loan,0.8099652375434531,NA
Cross Ins v Unem,0.6805555555555556,NA
Cross Loan v Bail,0.7144522144522144,NA
Cross Loan v CPS,0.7814645308924485,NA
Cross Loan v Hos,0.796969696969697,NA
Cross Loan v Ins,0.7384393063583815,NA
Cross Loan v Unem,0.6712962962962963,NA
Cross Unem v Bail,0.7354312354312355,NA
Cross Unem v CPS,0.7757437070938215,NA
Cross Unem v Hos,0.7742424242424243,NA
Cross Unem v Ins,0.7384393063583815,NA
Cross Unem v Loan,0.816917728852839,NA
